Team 1,Score 1,Team 2,Score 2,Elo Rating 1,Elo Rating 2,New Elo Rating 1,New Elo Rating 2,Week,Year
BAL,16,PIT,14,1561.476853055066,1516.671798468028,1597.0442876902216,1481.1043638328724,14,2022
KC,34,DEN,28,1719.9292750809732,1255.6018953324278,1725.2000265373472,1250.3311438760538,14,2022
SF,35,TB,7,1667.0731905233683,1533.5957636426829,1692.9268813881172,1507.742072777934,14,2022
CAR,30,SEA,24,1380.9308779969424,1503.1197117634401,1435.5160336889403,1448.5345560714422,14,2022
LAC,23,MIA,17,1471.7032440268988,1578.947664831107,1524.7118499776832,1525.9390588803226,14,2022
NE,27,ARI,13,1548.6277736057145,1416.7539368066207,1574.6447807241084,1390.7369296882268,14,2022
SF,21,SEA,13,1692.9268813881172,1448.5345560714422,1708.8623103194118,1432.5991271401476,15,2022
MIN,39,IND,36,1657.5458094721519,1382.4111950732754,1671.3366813966338,1368.6203231487934,15,2022
CLE,13,BAL,3,1444.3083945124358,1597.0442876902216,1501.5478742887321,1539.8048079139253,15,2022
BUF,32,MIA,29,1731.851782449639,1525.9390588803226,1750.8135094858521,1506.9773318441094,15,2022
PHI,25,CHI,20,1751.8404713212615,1259.0905569733397,1756.3265381739945,1254.6044901206067,15,2022
NO,21,ATL,18,1373.6775025704048,1370.9358071853298,1413.8579142411456,1330.755395514589,15,2022
DET,20,NYJ,17,1500.6744948593036,1497.266790678078,1540.7772770736935,1457.164008463688,15,2022
PIT,24,CAR,16,1481.1043638328724,1435.5160336889403,1516.3204959406855,1400.2999015811272,15,2022
JAX,40,DAL,34,1373.8248975008264,1689.3805747101521,1443.4965420189167,1619.7089301920619,15,2022
KC,30,HOU,24,1725.2000265373472,1228.0291905409526,1729.5794632092116,1223.6497538690883,15,2022
DEN,24,ARI,15,1250.3311438760538,1390.7369296882268,1306.361636417668,1334.7064371466126,15,2022
LV,30,NE,24,1431.3128871563613,1574.6447807241084,1487.6333709154383,1518.3242969650314,15,2022
LAC,17,TEN,14,1524.7118499776832,1519.8288524704144,1564.6426843904408,1479.8980180576568,15,2022
CIN,34,TB,23,1707.3622300558209,1507.742072777934,1726.8550756231125,1488.2492272106424,15,2022
NYG,20,WSH,12,1506.8844692547812,1528.9975565380576,1549.9586807938028,1485.9233449990359,15,2022
GB,24,LAR,12,1491.1753478570126,1399.1692036871311,1521.1942072813974,1369.1503442627463,15,2022
JAX,19,NYJ,3,1443.4965420189167,1457.164008463688,1485.2771196452989,1415.383430837306,16,2022
BUF,35,CHI,13,1750.8135094858521,1254.6044901206067,1755.183328745743,1250.2346708607158,16,2022
NO,17,CLE,10,1413.8579142411456,1501.5478742887321,1463.9939814528395,1451.4118070770382,16,2022
KC,24,SEA,10,1729.5794632092116,1432.5991271401476,1741.8984543415982,1420.280136007761,16,2022
MIN,27,NYG,24,1671.3366813966338,1549.9586807938028,1698.0374214638207,1523.257940726616,16,2022
CIN,22,NE,18,1726.8550756231125,1518.3242969650314,1745.4599674792933,1499.7194051088507,16,2022
CAR,37,DET,23,1400.2999015811272,1540.7772770736935,1455.9224181128966,1485.1547605419241,16,2022
BAL,17,ATL,9,1539.8048079139253,1330.755395514589,1558.3670424838926,1312.1931609446217,16,2022
HOU,19,TEN,14,1223.6497538690883,1479.8980180576568,1289.0815923014245,1414.4661796253206,16,2022
SF,37,WSH,20,1708.8623103194118,1485.9233449990359,1726.307682761929,1468.4779725565186,16,2022
DAL,40,PHI,34,1619.7089301920619,1756.3265381739945,1674.9489694712363,1701.0864988948201,16,2022
PIT,13,LV,10,1516.3204959406855,1487.6333709154383,1553.208777449206,1450.7450894069177,16,2022
GB,26,MIA,20,1521.1942072813974,1506.9773318441094,1559.7501626122778,1468.421376513229,16,2022
LAR,51,DEN,14,1369.1503442627463,1306.361636417668,1402.1634541875173,1273.348526492897,16,2022
TB,19,ARI,16,1488.2492272106424,1334.7064371466126,1511.7564054080503,1311.1992589492047,16,2022
LAC,20,IND,3,1564.6426843904408,1368.6203231487934,1584.2970547291366,1348.9659528100974,16,2022
DAL,27,TEN,13,1674.9489694712363,1414.4661796253206,1689.5129606760504,1399.9021884205065,17,2022
ATL,20,ARI,19,1312.1931609446217,1311.1992589492047,1351.979020128041,1271.4133997657855,17,2022
DET,41,CHI,10,1485.1547605419241,1250.2346708607158,1501.5531160786459,1233.836315323994,17,2022
KC,27,DEN,24,1741.8984543415982,1273.348526492897,1746.9369752523444,1268.3100055821508,17,2022
NE,23,MIA,21,1499.7194051088507,1468.421376513229,1536.0347857846068,1432.1059958374728,17,2022
NYG,38,IND,10,1523.257940726616,1348.9659528100974,1544.667646315753,1327.5562472209604,17,2022
NO,20,PHI,10,1463.9939814528395,1701.0864988948201,1527.5579551663438,1637.5225251813158,17,2022
TB,30,CAR,24,1511.7564054080503,1455.9224181128966,1545.298984240249,1422.379839280698,17,2022
CLE,24,WSH,10,1451.4118070770382,1468.4779725565186,1493.2701351792216,1426.6196444543352,17,2022
JAX,31,HOU,3,1485.2771196452989,1289.0815923014245,1504.7701272324314,1269.588584714292,17,2022
SF,37,LV,34,1726.307682761929,1450.7450894069177,1739.8664945090168,1437.18627765983,17,2022
SEA,23,NYJ,6,1420.280136007761,1415.383430837306,1459.6178286074091,1376.0457382376578,17,2022
GB,41,MIN,17,1559.7501626122778,1698.0374214638207,1614.7425714323667,1643.0450126437318,17,2022
LAC,31,LAR,10,1584.2970547291366,1402.1634541875173,1605.0070508354975,1381.4534580811564,17,2022
PIT,16,BAL,13,1553.208777449206,1558.3670424838926,1593.701116468658,1517.8747034644407,17,2022
